skenario,run_id,langkah,n_susceptible,n_infected,n_patched,n_recovered,rata_vulnerability,rata_user_awareness
Combined Intervention,15,62,0,0,50,0,0.0157,0.8559
Combined Intervention,15,63,0,0,50,0,0.0155,0.8559
Combined Intervention,15,64,0,0,50,0,0.0155,0.8559
Combined Intervention,15,65,0,0,50,0,0.0154,0.8559
Combined Intervention,15,66,0,0,50,0,0.0154,0.8559
Combined Intervention,15,67,0,0,50,0,0.0154,0.8559
Combined Intervention,15,68,0,0,50,0,0.0154,0.8559
Combined Intervention,15,69,0,0,50,0,0.0154,0.8559
Combined Intervention,15,70,0,0,50,0,0.0154,0.8559
Combined Intervention,15,71,0,0,50,0,0.0154,0.8559
Combined Intervention,15,72,0,0,50,0,0.015,0.9355
Combined Intervention,15,73,0,0,50,0,0.0149,0.9355
Combined Intervention,15,74,0,0,50,0,0.0149,0.9355
Combined Intervention,15,75,0,0,50,0,0.0149,0.9355
Combined Intervention,15,76,0,0,50,0,0.0149,0.9355
Combined Intervention,15,77,0,0,50,0,0.0149,0.9355
Combined Intervention,15,78,0,0,50,0,0.0148,0.9355
Combined Intervention,15,79,0,0,50,0,0.0148,0.9355
Combined Intervention,15,80,0,0,50,0,0.0148,0.9355
Combined Intervention,15,81,0,0,50,0,0.0148,0.9355
Combined Intervention,15,82,0,0,50,0,0.0146,0.9813
Combined Intervention,15,83,0,0,50,0,0.0146,0.9813
Combined Intervention,15,84,0,0,50,0,0.0145,0.9813
Combined Intervention,15,85,0,0,50,0,0.0145,0.9813
Combined Intervention,15,86,0,0,50,0,0.0145,0.9813
Combined Intervention,15,87,0,0,50,0,0.0145,0.9813
Combined Intervention,15,88,0,0,50,0,0.0145,0.9813
Combined Intervention,15,89,0,0,50,0,0.0145,0.9813
Combined Intervention,15,90,0,0,50,0,0.0145,0.9813
Combined Intervention,15,91,0,0,50,0,0.0145,0.9813
Combined Intervention,15,92,0,0,50,0,0.0144,1.0
Combined Intervention,15,93,0,0,50,0,0.0144,1.0
Combined Intervention,15,94,0,0,50,0,0.0144,1.0
Combined Intervention,15,95,0,0,50,0,0.0144,1.0
Combined Intervention,15,96,0,0,50,0,0.0144,1.0
Combined Intervention,15,97,0,0,50,0,0.0144,1.0
Combined Intervention,15,98,0,0,50,0,0.0144,1.0
Combined Intervention,15,99,0,0,50,0,0.0144,1.0
Combined Intervention,15,100,0,0,50,0,0.0144,1.0
Combined Intervention,15,101,0,0,50,0,0.0144,1.0
Combined Intervention,15,102,0,0,50,0,0.0144,1.0
Combined Intervention,15,103,0,0,50,0,0.0144,1.0
Combined Intervention,15,104,0,0,50,0,0.0144,1.0
Combined Intervention,15,105,0,0,50,0,0.0144,1.0
Combined Intervention,15,106,0,0,50,0,0.0144,1.0
Combined Intervention,15,107,0,0,50,0,0.0144,1.0
Combined Intervention,15,108,0,0,50,0,0.0144,1.0
Combined Intervention,15,109,0,0,50,0,0.0144,1.0
Combined Intervention,15,110,0,0,50,0,0.0144,1.0
Combined Intervention,15,111,0,0,50,0,0.0144,1.0
Combined Intervention,15,112,0,0,50,0,0.0144,1.0
Combined Intervention,15,113,0,0,50,0,0.0144,1.0
Combined Intervention,15,114,0,0,50,0,0.0144,1.0
Combined Intervention,15,115,0,0,50,0,0.0144,1.0
Combined Intervention,15,116,0,0,50,0,0.0144,1.0
Combined Intervention,15,117,0,0,50,0,0.0144,1.0
Combined Intervention,15,118,0,0,50,0,0.0144,1.0
Combined Intervention,15,119,0,0,50,0,0.0144,1.0
Combined Intervention,15,120,0,0,50,0,0.0144,1.0
Combined Intervention,15,121,0,0,50,0,0.0144,1.0
Combined Intervention,15,122,0,0,50,0,0.0144,1.0
Combined Intervention,15,123,0,0,50,0,0.0144,1.0
Combined Intervention,15,124,0,0,50,0,0.0144,1.0
Combined Intervention,15,125,0,0,50,0,0.0144,1.0
Combined Intervention,15,126,0,0,50,0,0.0144,1.0
Combined Intervention,15,127,0,0,50,0,0.0144,1.0
Combined Intervention,15,128,0,0,50,0,0.0144,1.0
Combined Intervention,15,129,0,0,50,0,0.0144,1.0
Combined Intervention,15,130,0,0,50,0,0.0144,1.0
Combined Intervention,15,131,0,0,50,0,0.0144,1.0
Combined Intervention,15,132,0,0,50,0,0.0144,1.0
Combined Intervention,15,133,0,0,50,0,0.0144,1.0
Combined Intervention,15,134,0,0,50,0,0.0144,1.0
Combined Intervention,15,135,0,0,50,0,0.0144,1.0
Combined Intervention,15,136,0,0,50,0,0.0144,1.0
Combined Intervention,15,137,0,0,50,0,0.0144,1.0
Combined Intervention,15,138,0,0,50,0,0.0144,1.0
Combined Intervention,15,139,0,0,50,0,0.0144,1.0
Combined Intervention,15,140,0,0,50,0,0.0144,1.0
Combined Intervention,15,141,0,0,50,0,0.0144,1.0
Combined Intervention,15,142,0,0,50,0,0.0144,1.0
Combined Intervention,15,143,0,0,50,0,0.0144,1.0
Combined Intervention,15,144,0,0,50,0,0.0144,1.0
Combined Intervention,15,145,0,0,50,0,0.0144,1.0
Combined Intervention,15,146,0,0,50,0,0.0144,1.0
Combined Intervention,15,147,0,0,50,0,0.0144,1.0
Combined Intervention,15,148,0,0,50,0,0.0144,1.0
Combined Intervention,15,149,0,0,50,0,0.0144,1.0
Combined Intervention,15,150,0,0,50,0,0.0144,1.0
Combined Intervention,15,151,0,0,50,0,0.0144,1.0
Combined Intervention,15,152,0,0,50,0,0.0144,1.0
Combined Intervention,15,153,0,0,50,0,0.0144,1.0
Combined Intervention,15,154,0,0,50,0,0.0144,1.0
Combined Intervention,15,155,0,0,50,0,0.0144,1.0
Combined Intervention,15,156,0,0,50,0,0.0144,1.0
Combined Intervention,15,157,0,0,50,0,0.0144,1.0
Combined Intervention,15,158,0,0,50,0,0.0144,1.0
Combined Intervention,15,159,0,0,50,0,0.0144,1.0
Combined Intervention,15,160,0,0,50,0,0.0144,1.0
Combined Intervention,15,161,0,0,50,0,0.0144,1.0
Combined Intervention,15,162,0,0,50,0,0.0144,1.0
Combined Intervention,15,163,0,0,50,0,0.0144,1.0
Combined Intervention,15,164,0,0,50,0,0.0144,1.0
Combined Intervention,15,165,0,0,50,0,0.0144,1.0
Combined Intervention,15,166,0,0,50,0,0.0144,1.0
Combined Intervention,15,167,0,0,50,0,0.0144,1.0
Combined Intervention,15,168,0,0,50,0,0.0144,1.0
Combined Intervention,15,169,0,0,50,0,0.0144,1.0
Combined Intervention,15,170,0,0,50,0,0.0144,1.0
Combined Intervention,15,171,0,0,50,0,0.0144,1.0
Combined Intervention,15,172,0,0,50,0,0.0144,1.0
Combined Intervention,15,173,0,0,50,0,0.0144,1.0
Combined Intervention,15,174,0,0,50,0,0.0144,1.0
Combined Intervention,15,175,0,0,50,0,0.0144,1.0
Combined Intervention,15,176,0,0,50,0,0.0144,1.0
Combined Intervention,15,177,0,0,50,0,0.0144,1.0
Combined Intervention,15,178,0,0,50,0,0.0144,1.0
Combined Intervention,15,179,0,0,50,0,0.0144,1.0
Combined Intervention,15,180,0,0,50,0,0.0144,1.0
Combined Intervention,15,181,0,0,50,0,0.0144,1.0
Combined Intervention,15,182,0,0,50,0,0.0144,1.0
Combined Intervention,15,183,0,0,50,0,0.0144,1.0
Combined Intervention,15,184,0,0,50,0,0.0144,1.0
Combined Intervention,15,185,0,0,50,0,0.0144,1.0
Combined Intervention,15,186,0,0,50,0,0.0144,1.0
Combined Intervention,15,187,0,0,50,0,0.0144,1.0
Combined Intervention,15,188,0,0,50,0,0.0144,1.0
Combined Intervention,15,189,0,0,50,0,0.0144,1.0
Combined Intervention,15,190,0,0,50,0,0.0144,1.0
Combined Intervention,15,191,0,0,50,0,0.0144,1.0
Combined Intervention,15,192,0,0,50,0,0.0144,1.0
Combined Intervention,15,193,0,0,50,0,0.0144,1.0
Combined Intervention,15,194,0,0,50,0,0.0144,1.0
Combined Intervention,15,195,0,0,50,0,0.0144,1.0
Combined Intervention,15,196,0,0,50,0,0.0144,1.0
Combined Intervention,15,197,0,0,50,0,0.0144,1.0
Combined Intervention,15,198,0,0,50,0,0.0144,1.0
Combined Intervention,15,199,0,0,50,0,0.0144,1.0
Combined Intervention,15,200,0,0,50,0,0.0144,1.0
Combined Intervention,16,1,45,5,0,0,0.6474,0.2406
Combined Intervention,16,2,0,5,45,0,0.3775,0.2406
Combined Intervention,16,3,0,5,45,0,0.2294,0.2406
Combined Intervention,16,4,0,5,45,0,0.147,0.2406
Combined Intervention,16,5,0,5,45,0,0.1004,0.2406
Combined Intervention,16,6,0,5,45,0,0.0735,0.2406
Combined Intervention,16,7,0,5,45,0,0.0575,0.2406
Combined Intervention,16,8,0,5,45,0,0.0477,0.2406
Combined Intervention,16,9,0,5,45,0,0.0415,0.2406
Combined Intervention,16,10,0,5,45,0,0.0374,0.2406
Combined Intervention,16,11,0,5,45,0,0.0346,0.2406
Combined Intervention,16,12,0,5,45,0,0.0314,0.3406
Combined Intervention,16,13,0,5,45,0,0.0292,0.3406
Combined Intervention,16,14,0,5,45,0,0.0276,0.3406
Combined Intervention,16,15,0,5,45,0,0.0265,0.3406
Combined Intervention,16,16,0,5,45,0,0.0257,0.3406
Combined Intervention,16,17,0,4,45,1,0.0238,0.3406
Combined Intervention,16,18,0,4,46,0,0.0237,0.3406
Combined Intervention,16,19,0,4,46,0,0.0235,0.3406
Combined Intervention,16,20,0,4,46,0,0.0233,0.3406
Combined Intervention,16,21,0,4,46,0,0.0232,0.3406
Combined Intervention,16,22,0,4,46,0,0.0223,0.4406
Combined Intervention,16,23,0,4,46,0,0.0217,0.4406
Combined Intervention,16,24,0,4,46,0,0.0214,0.4406
Combined Intervention,16,25,0,4,46,0,0.0212,0.4406
Combined Intervention,16,26,0,4,46,0,0.0211,0.4406
Combined Intervention,16,27,0,4,46,0,0.021,0.4406
Combined Intervention,16,28,0,3,46,1,0.0203,0.4406
Combined Intervention,16,29,0,3,47,0,0.0204,0.4406
Combined Intervention,16,30,0,3,47,0,0.0205,0.4406
Combined Intervention,16,31,0,3,47,0,0.0205,0.4406
Combined Intervention,16,32,0,3,47,0,0.0199,0.5406
Combined Intervention,16,33,0,2,47,1,0.0188,0.5406
Combined Intervention,16,34,0,2,48,0,0.0189,0.5406
Combined Intervention,16,35,0,2,48,0,0.0189,0.5406
Combined Intervention,16,36,0,2,48,0,0.0189,0.5406
Combined Intervention,16,37,0,2,48,0,0.0189,0.5406
Combined Intervention,16,38,0,2,48,0,0.0189,0.5406
Combined Intervention,16,39,0,2,48,0,0.0189,0.5406
Combined Intervention,16,40,0,2,48,0,0.0189,0.5406
Combined Intervention,16,41,0,2,48,0,0.0189,0.5406
Combined Intervention,16,42,0,2,48,0,0.0182,0.6406
Combined Intervention,16,43,0,2,48,0,0.018,0.6406
Combined Intervention,16,44,0,2,48,0,0.0179,0.6406
Combined Intervention,16,45,0,1,48,1,0.0171,0.6406
Combined Intervention,16,46,0,1,49,0,0.0173,0.6406
Combined Intervention,16,47,0,1,49,0,0.0174,0.6406
Combined Intervention,16,48,0,1,49,0,0.0174,0.6406
Combined Intervention,16,49,0,1,49,0,0.0174,0.6406
Combined Intervention,16,50,0,1,49,0,0.0174,0.6406
Combined Intervention,16,51,0,1,49,0,0.0174,0.6406
Combined Intervention,16,52,0,1,49,0,0.0169,0.7406
Combined Intervention,16,53,0,1,49,0,0.0167,0.7406
Combined Intervention,16,54,0,1,49,0,0.0166,0.7406
Combined Intervention,16,55,0,0,49,1,0.016,0.7406
Combined Intervention,16,56,0,0,50,0,0.0162,0.7406
Combined Intervention,16,57,0,0,50,0,0.0163,0.7406
Combined Intervention,16,58,0,0,50,0,0.0163,0.7406
Combined Intervention,16,59,0,0,50,0,0.0163,0.7406
Combined Intervention,16,60,0,0,50,0,0.0163,0.7406
Combined Intervention,16,61,0,0,50,0,0.0163,0.7406
Combined Intervention,16,62,0,0,50,0,0.0158,0.8406
Combined Intervention,16,63,0,0,50,0,0.0157,0.8406
Combined Intervention,16,64,0,0,50,0,0.0156,0.8406
Combined Intervention,16,65,0,0,50,0,0.0156,0.8406
Combined Intervention,16,66,0,0,50,0,0.0156,0.8406
Combined Intervention,16,67,0,0,50,0,0.0156,0.8406
Combined Intervention,16,68,0,0,50,0,0.0156,0.8406
Combined Intervention,16,69,0,0,50,0,0.0156,0.8406
Combined Intervention,16,70,0,0,50,0,0.0156,0.8406
Combined Intervention,16,71,0,0,50,0,0.0156,0.8406
Combined Intervention,16,72,0,0,50,0,0.0151,0.9315
Combined Intervention,16,73,0,0,50,0,0.015,0.9315
Combined Intervention,16,74,0,0,50,0,0.0149,0.9315
Combined Intervention,16,75,0,0,50,0,0.0149,0.9315
Combined Intervention,16,76,0,0,50,0,0.0149,0.9315
Combined Intervention,16,77,0,0,50,0,0.0149,0.9315
Combined Intervention,16,78,0,0,50,0,0.0149,0.9315
Combined Intervention,16,79,0,0,50,0,0.0149,0.9315
Combined Intervention,16,80,0,0,50,0,0.0149,0.9315
Combined Intervention,16,81,0,0,50,0,0.0149,0.9315
Combined Intervention,16,82,0,0,50,0,0.0147,0.9813
Combined Intervention,16,83,0,0,50,0,0.0146,0.9813
Combined Intervention,16,84,0,0,50,0,0.0146,0.9813
Combined Intervention,16,85,0,0,50,0,0.0146,0.9813
Combined Intervention,16,86,0,0,50,0,0.0146,0.9813
Combined Intervention,16,87,0,0,50,0,0.0146,0.9813
Combined Intervention,16,88,0,0,50,0,0.0146,0.9813
Combined Intervention,16,89,0,0,50,0,0.0146,0.9813
Combined Intervention,16,90,0,0,50,0,0.0146,0.9813
Combined Intervention,16,91,0,0,50,0,0.0146,0.9813
Combined Intervention,16,92,0,0,50,0,0.0145,1.0
Combined Intervention,16,93,0,0,50,0,0.0145,1.0
Combined Intervention,16,94,0,0,50,0,0.0144,1.0
Combined Intervention,16,95,0,0,50,0,0.0144,1.0
Combined Intervention,16,96,0,0,50,0,0.0144,1.0
Combined Intervention,16,97,0,0,50,0,0.0144,1.0
Combined Intervention,16,98,0,0,50,0,0.0144,1.0
Combined Intervention,16,99,0,0,50,0,0.0144,1.0
Combined Intervention,16,100,0,0,50,0,0.0144,1.0
Combined Intervention,16,101,0,0,50,0,0.0144,1.0
Combined Intervention,16,102,0,0,50,0,0.0144,1.0
Combined Intervention,16,103,0,0,50,0,0.0144,1.0
Combined Intervention,16,104,0,0,50,0,0.0144,1.0
Combined Intervention,16,105,0,0,50,0,0.0144,1.0
Combined Intervention,16,106,0,0,50,0,0.0144,1.0
Combined Intervention,16,107,0,0,50,0,0.0144,1.0
Combined Intervention,16,108,0,0,50,0,0.0144,1.0
Combined Intervention,16,109,0,0,50,0,0.0144,1.0
Combined Intervention,16,110,0,0,50,0,0.0144,1.0
Combined Intervention,16,111,0,0,50,0,0.0144,1.0
Combined Intervention,16,112,0,0,50,0,0.0144,1.0
Combined Intervention,16,113,0,0,50,0,0.0144,1.0
Combined Intervention,16,114,0,0,50,0,0.0144,1.0
Combined Intervention,16,115,0,0,50,0,0.0144,1.0
Combined Intervention,16,116,0,0,50,0,0.0144,1.0
Combined Intervention,16,117,0,0,50,0,0.0144,1.0
Combined Intervention,16,118,0,0,50,0,0.0144,1.0
Combined Intervention,16,119,0,0,50,0,0.0144,1.0
Combined Intervention,16,120,0,0,50,0,0.0144,1.0
Combined Intervention,16,121,0,0,50,0,0.0144,1.0
Combined Intervention,16,122,0,0,50,0,0.0144,1.0
Combined Intervention,16,123,0,0,50,0,0.0144,1.0
Combined Intervention,16,124,0,0,50,0,0.0144,1.0
Combined Intervention,16,125,0,0,50,0,0.0144,1.0
Combined Intervention,16,126,0,0,50,0,0.0144,1.0
Combined Intervention,16,127,0,0,50,0,0.0144,1.0
Combined Intervention,16,128,0,0,50,0,0.0144,1.0
Combined Intervention,16,129,0,0,50,0,0.0144,1.0
Combined Intervention,16,130,0,0,50,0,0.0144,1.0
Combined Intervention,16,131,0,0,50,0,0.0144,1.0
Combined Intervention,16,132,0,0,50,0,0.0144,1.0
Combined Intervention,16,133,0,0,50,0,0.0144,1.0
Combined Intervention,16,134,0,0,50,0,0.0144,1.0
Combined Intervention,16,135,0,0,50,0,0.0144,1.0
Combined Intervention,16,136,0,0,50,0,0.0144,1.0
Combined Intervention,16,137,0,0,50,0,0.0144,1.0
Combined Intervention,16,138,0,0,50,0,0.0144,1.0
Combined Intervention,16,139,0,0,50,0,0.0144,1.0
Combined Intervention,16,140,0,0,50,0,0.0144,1.0
Combined Intervention,16,141,0,0,50,0,0.0144,1.0
Combined Intervention,16,142,0,0,50,0,0.0144,1.0
Combined Intervention,16,143,0,0,50,0,0.0144,1.0
Combined Intervention,16,144,0,0,50,0,0.0144,1.0
Combined Intervention,16,145,0,0,50,0,0.0144,1.0
Combined Intervention,16,146,0,0,50,0,0.0144,1.0
Combined Intervention,16,147,0,0,50,0,0.0144,1.0
Combined Intervention,16,148,0,0,50,0,0.0144,1.0
Combined Intervention,16,149,0,0,50,0,0.0144,1.0
Combined Intervention,16,150,0,0,50,0,0.0144,1.0
Combined Intervention,16,151,0,0,50,0,0.0144,1.0
Combined Intervention,16,152,0,0,50,0,0.0144,1.0
Combined Intervention,16,153,0,0,50,0,0.0144,1.0
Combined Intervention,16,154,0,0,50,0,0.0144,1.0
Combined Intervention,16,155,0,0,50,0,0.0144,1.0
Combined Intervention,16,156,0,0,50,0,0.0144,1.0
Combined Intervention,16,157,0,0,50,0,0.0144,1.0
Combined Intervention,16,158,0,0,50,0,0.0144,1.0
Combined Intervention,16,159,0,0,50,0,0.0144,1.0
Combined Intervention,16,160,0,0,50,0,0.0144,1.0
Combined Intervention,16,161,0,0,50,0,0.0144,1.0
Combined Intervention,16,162,0,0,50,0,0.0144,1.0
Combined Intervention,16,163,0,0,50,0,0.0144,1.0
Combined Intervention,16,164,0,0,50,0,0.0144,1.0
Combined Intervention,16,165,0,0,50,0,0.0144,1.0
Combined Intervention,16,166,0,0,50,0,0.0144,1.0
Combined Intervention,16,167,0,0,50,0,0.0144,1.0
Combined Intervention,16,168,0,0,50,0,0.0144,1.0
Combined Intervention,16,169,0,0,50,0,0.0144,1.0
Combined Intervention,16,170,0,0,50,0,0.0144,1.0
Combined Intervention,16,171,0,0,50,0,0.0144,1.0
Combined Intervention,16,172,0,0,50,0,0.0144,1.0
Combined Intervention,16,173,0,0,50,0,0.0144,1.0
Combined Intervention,16,174,0,0,50,0,0.0144,1.0
Combined Intervention,16,175,0,0,50,0,0.0144,1.0
Combined Intervention,16,176,0,0,50,0,0.0144,1.0
Combined Intervention,16,177,0,0,50,0,0.0144,1.0
Combined Intervention,16,178,0,0,50,0,0.0144,1.0
Combined Intervention,16,179,0,0,50,0,0.0144,1.0
Combined Intervention,16,180,0,0,50,0,0.0144,1.0
Combined Intervention,16,181,0,0,50,0,0.0144,1.0
Combined Intervention,16,182,0,0,50,0,0.0144,1.0
Combined Intervention,16,183,0,0,50,0,0.0144,1.0
Combined Intervention,16,184,0,0,50,0,0.0144,1.0
Combined Intervention,16,185,0,0,50,0,0.0144,1.0
Combined Intervention,16,186,0,0,50,0,0.0144,1.0
Combined Intervention,16,187,0,0,50,0,0.0144,1.0
Combined Intervention,16,188,0,0,50,0,0.0144,1.0
Combined Intervention,16,189,0,0,50,0,0.0144,1.0
Combined Intervention,16,190,0,0,50,0,0.0144,1.0
Combined Intervention,16,191,0,0,50,0,0.0144,1.0
Combined Intervention,16,192,0,0,50,0,0.0144,1.0
Combined Intervention,16,193,0,0,50,0,0.0144,1.0
Combined Intervention,16,194,0,0,50,0,0.0144,1.0
Combined Intervention,16,195,0,0,50,0,0.0144,1.0
Combined Intervention,16,196,0,0,50,0,0.0144,1.0
Combined Intervention,16,197,0,0,50,0,0.0144,1.0
Combined Intervention,16,198,0,0,50,0,0.0144,1.0
Combined Intervention,16,199,0,0,50,0,0.0144,1.0
Combined Intervention,16,200,0,0,50,0,0.0144,1.0
Combined Intervention,17,1,45,5,0,0,0.6431,0.2387
Combined Intervention,17,2,0,4,45,1,0.376,0.2387
Combined Intervention,17,3,0,4,46,0,0.2266,0.2387
Combined Intervention,17,4,0,4,46,0,0.1434,0.2387
Combined Intervention,17,5,0,4,46,0,0.0964,0.2387
Combined Intervention,17,6,0,3,46,1,0.0677,0.2387
Combined Intervention,17,7,0,3,47,0,0.0512,0.2387
Combined Intervention,17,8,0,3,47,0,0.0416,0.2387
Combined Intervention,17,9,0,3,47,0,0.0358,0.2387
Combined Intervention,17,10,0,3,47,0,0.0323,0.2387
Combined Intervention,17,11,0,3,47,0,0.03,0.2387
Combined Intervention,17,12,0,3,47,0,0.0275,0.3387
Combined Intervention,17,13,0,3,47,0,0.0259,0.3387
Combined Intervention,17,14,0,3,47,0,0.0248,0.3387
Combined Intervention,17,15,0,3,47,0,0.0241,0.3387
Combined Intervention,17,16,0,3,47,0,0.0236,0.3387
Combined Intervention,17,17,0,3,47,0,0.0232,0.3387
Combined Intervention,17,18,0,3,47,0,0.0229,0.3387
Combined Intervention,17,19,0,3,47,0,0.0227,0.3387
Combined Intervention,17,20,0,3,47,0,0.0225,0.3387
Combined Intervention,17,21,0,3,47,0,0.0224,0.3387
Combined Intervention,17,22,0,3,47,0,0.0216,0.4387
Combined Intervention,17,23,0,3,47,0,0.0211,0.4387
Combined Intervention,17,24,0,2,47,1,0.0203,0.4387
Combined Intervention,17,25,0,1,48,1,0.0194,0.4387
Combined Intervention,17,26,0,1,49,0,0.0196,0.4387
Combined Intervention,17,27,0,1,49,0,0.0197,0.4387
Combined Intervention,17,28,0,1,49,0,0.0197,0.4387
Combined Intervention,17,29,0,1,49,0,0.0197,0.4387
Combined Intervention,17,30,0,1,49,0,0.0197,0.4387
Combined Intervention,17,31,0,0,49,1,0.0189,0.4387
Combined Intervention,17,32,0,0,50,0,0.0185,0.5387
Combined Intervention,17,33,0,0,50,0,0.0184,0.5387
Combined Intervention,17,34,0,0,50,0,0.0183,0.5387
Combined Intervention,17,35,0,0,50,0,0.0182,0.5387
Combined Intervention,17,36,0,0,50,0,0.0182,0.5387
Combined Intervention,17,37,0,0,50,0,0.0182,0.5387
Combined Intervention,17,38,0,0,50,0,0.0182,0.5387
Combined Intervention,17,39,0,0,50,0,0.0182,0.5387
Combined Intervention,17,40,0,0,50,0,0.0182,0.5387
Combined Intervention,17,41,0,0,50,0,0.0182,0.5387
Combined Intervention,17,42,0,0,50,0,0.0176,0.6387
Combined Intervention,17,43,0,0,50,0,0.0174,0.6387
Combined Intervention,17,44,0,0,50,0,0.0173,0.6387
Combined Intervention,17,45,0,0,50,0,0.0173,0.6387
Combined Intervention,17,46,0,0,50,0,0.0173,0.6387
Combined Intervention,17,47,0,0,50,0,0.0172,0.6387
Combined Intervention,17,48,0,0,50,0,0.0172,0.6387
Combined Intervention,17,49,0,0,50,0,0.0172,0.6387
Combined Intervention,17,50,0,0,50,0,0.0172,0.6387
Combined Intervention,17,51,0,0,50,0,0.0172,0.6387
Combined Intervention,17,52,0,0,50,0,0.0167,0.7387
Combined Intervention,17,53,0,0,50,0,0.0165,0.7387
Combined Intervention,17,54,0,0,50,0,0.0164,0.7387
Combined Intervention,17,55,0,0,50,0,0.0164,0.7387
Combined Intervention,17,56,0,0,50,0,0.0164,0.7387
Combined Intervention,17,57,0,0,50,0,0.0164,0.7387
Combined Intervention,17,58,0,0,50,0,0.0164,0.7387
Combined Intervention,17,59,0,0,50,0,0.0164,0.7387
Combined Intervention,17,60,0,0,50,0,0.0164,0.7387
Combined Intervention,17,61,0,0,50,0,0.0164,0.7387
Combined Intervention,17,62,0,0,50,0,0.0159,0.8387
Combined Intervention,17,63,0,0,50,0,0.0157,0.8387
Combined Intervention,17,64,0,0,50,0,0.0156,0.8387
Combined Intervention,17,65,0,0,50,0,0.0156,0.8387
Combined Intervention,17,66,0,0,50,0,0.0156,0.8387
Combined Intervention,17,67,0,0,50,0,0.0156,0.8387
Combined Intervention,17,68,0,0,50,0,0.0156,0.8387
Combined Intervention,17,69,0,0,50,0,0.0156,0.8387
Combined Intervention,17,70,0,0,50,0,0.0156,0.8387
Combined Intervention,17,71,0,0,50,0,0.0156,0.8387
Combined Intervention,17,72,0,0,50,0,0.0152,0.9223
Combined Intervention,17,73,0,0,50,0,0.015,0.9223
Combined Intervention,17,74,0,0,50,0,0.015,0.9223
Combined Intervention,17,75,0,0,50,0,0.015,0.9223
Combined Intervention,17,76,0,0,50,0,0.015,0.9223
Combined Intervention,17,77,0,0,50,0,0.015,0.9223
Combined Intervention,17,78,0,0,50,0,0.015,0.9223
Combined Intervention,17,79,0,0,50,0,0.015,0.9223
Combined Intervention,17,80,0,0,50,0,0.015,0.9223
Combined Intervention,17,81,0,0,50,0,0.015,0.9223
Combined Intervention,17,82,0,0,50,0,0.0147,0.9743
Combined Intervention,17,83,0,0,50,0,0.0146,0.9743
Combined Intervention,17,84,0,0,50,0,0.0146,0.9743
Combined Intervention,17,85,0,0,50,0,0.0146,0.9743
Combined Intervention,17,86,0,0,50,0,0.0146,0.9743
Combined Intervention,17,87,0,0,50,0,0.0146,0.9743
Combined Intervention,17,88,0,0,50,0,0.0146,0.9743
Combined Intervention,17,89,0,0,50,0,0.0146,0.9743
Combined Intervention,17,90,0,0,50,0,0.0146,0.9743
Combined Intervention,17,91,0,0,50,0,0.0146,0.9743
